Vehicle,Arrival Time,Payment Type,Exit Time,Wait Time
Kendaraan-298,390.3712815147349,electronic,394.3712815147349,0.0
Kendaraan-299,390.4690630256587,electronic,394.5892755247469,0.12021249908815435
Kendaraan-300,393.1521769035769,electronic,397.1521769035769,0.0
Kendaraan-301,396.08050605098737,electronic,400.08050605098737,0.0
Kendaraan-302,397.0664511025087,electronic,401.0664511025087,0.0
Kendaraan-303,399.3156490866707,electronic,403.3156490866707,0.0
Kendaraan-304,400.4075161475479,electronic,404.4075161475479,0.0
Kendaraan-305,400.60786469150895,electronic,404.60786469150895,0.0
Kendaraan-306,400.7782774224733,electronic,404.7782774224733,0.0
Kendaraan-307,401.23895583637557,electronic,405.23895583637557,0.0
Kendaraan-308,404.10452021032336,electronic,408.10452021032336,0.0
Kendaraan-309,406.09231395869216,electronic,410.09231395869216,0.0
Kendaraan-310,408.556243876079,electronic,412.556243876079,0.0
Kendaraan-311,411.42110496030944,electronic,415.42110496030944,0.0
Kendaraan-312,411.7158789880457,electronic,415.7158789880457,0.0
Kendaraan-313,412.07469805626283,electronic,416.07469805626283,0.0
Kendaraan-314,412.21028476527863,electronic,416.21028476527863,0.0
Kendaraan-315,414.1036050707917,electronic,418.1036050707917,0.0
Kendaraan-316,416.79776379831503,electronic,420.79776379831503,0.0
Kendaraan-317,417.44965317075116,electronic,421.44965317075116,0.0
Kendaraan-318,418.6613111200375,electronic,422.6613111200375,0.0
Kendaraan-319,418.87117386702715,electronic,422.87117386702715,0.0
Kendaraan-320,422.1931259971673,electronic,426.1931259971673,0.0
Kendaraan-321,424.69258098336763,electronic,428.69258098336763,0.0
Kendaraan-322,429.3654850020321,electronic,433.3654850020321,0.0
Kendaraan-323,431.4464864542325,electronic,435.4464864542325,0.0
Kendaraan-324,434.11165574756416,electronic,438.11165574756416,0.0
Kendaraan-325,434.14302914254523,electronic,438.14302914254523,0.0
Kendaraan-326,435.8104624119587,electronic,439.8104624119587,0.0
Kendaraan-327,436.3151434002373,electronic,440.3151434002373,0.0
Kendaraan-328,439.65387341259407,electronic,443.65387341259407,0.0
Kendaraan-329,441.6797190680912,electronic,445.6797190680912,0.0
Kendaraan-330,444.17418319431965,electronic,448.17418319431965,0.0
Kendaraan-331,446.2550366636188,electronic,450.2550366636188,0.0
Kendaraan-332,446.6429673514606,electronic,450.6429673514606,0.0
Kendaraan-333,448.5782460010556,electronic,452.5782460010556,0.0
Kendaraan-334,448.7212414468513,electronic,452.7212414468513,0.0
Kendaraan-335,451.2925275170361,electronic,455.2925275170361,0.0
Kendaraan-336,453.7376710160398,electronic,457.7376710160398,0.0
Kendaraan-337,454.0521540008114,electronic,458.0521540008114,0.0
Kendaraan-338,456.1721698608164,electronic,460.1721698608164,0.0
Kendaraan-339,456.94310466438066,electronic,460.94310466438066,0.0
Kendaraan-340,457.39825228987945,electronic,461.39825228987945,0.0
Kendaraan-341,459.38129239411046,electronic,463.38129239411046,0.0
Kendaraan-342,459.70410100179197,electronic,463.70410100179197,0.0
Kendaraan-343,459.73403717023734,electronic,463.73403717023734,0.0
Kendaraan-344,460.0022777349994,electronic,464.1721698608164,0.1698921258170003
Kendaraan-345,460.49963626347926,electronic,464.94310466438066,0.44346840090139494
Kendaraan-346,462.9967599241089,electronic,466.9967599241089,0.0
Kendaraan-347,467.2566260090326,electronic,471.2566260090326,0.0
Kendaraan-348,467.66573790522045,electronic,471.66573790522045,0.0
Kendaraan-349,468.947957507604,electronic,472.947957507604,0.0
Kendaraan-350,469.5858196842416,electronic,473.5858196842416,0.0
Kendaraan-351,474.54985189795286,electronic,478.54985189795286,0.0
Kendaraan-352,475.5102716174044,electronic,479.5102716174044,0.0
Kendaraan-353,479.01124228898595,electronic,483.01124228898595,0.0
Kendaraan-354,479.1644346250327,electronic,483.1644346250327,0.0
Kendaraan-355,483.56443657566774,electronic,487.56443657566774,0.0
Kendaraan-356,483.81031894635856,electronic,487.81031894635856,0.0
Kendaraan-357,487.9157312612689,electronic,491.9157312612689,0.0
Kendaraan-358,488.30138062125377,electronic,492.30138062125377,0.0
Kendaraan-359,488.44480628922565,electronic,492.44480628922565,0.0
Kendaraan-360,489.1575034605046,electronic,493.1575034605046,0.0
Kendaraan-361,490.78745236380144,electronic,494.78745236380144,0.0
Kendaraan-362,491.2579615817801,electronic,495.2579615817801,0.0
Kendaraan-363,492.4228798252326,electronic,496.4228798252326,0.0
Kendaraan-364,493.3182027210653,electronic,497.3182027210653,0.0
Kendaraan-365,493.9262662704078,electronic,497.9262662704078,0.0
Kendaraan-366,495.0005283721808,electronic,499.0005283721808,0.0
Kendaraan-367,495.3680266908963,electronic,499.3680266908963,0.0
Kendaraan-368,496.9101447254622,electronic,500.9101447254622,0.0
Kendaraan-369,496.91226061301757,electronic,500.91226061301757,0.0
Kendaraan-370,500.15971760774954,electronic,504.15971760774954,0.0
Kendaraan-371,501.12617912710147,electronic,505.12617912710147,0.0
Kendaraan-372,502.71484416177367,electronic,506.71484416177367,0.0
Kendaraan-373,504.40809693181416,electronic,508.40809693181416,0.0
Kendaraan-374,505.796308181049,electronic,509.796308181049,0.0
Kendaraan-375,506.3624394339965,electronic,510.3624394339965,0.0
Kendaraan-376,506.4531176004366,electronic,510.4531176004366,0.0
Kendaraan-377,507.8173073065747,electronic,511.8173073065747,0.0
Kendaraan-378,508.318277522116,electronic,512.318277522116,0.0
Kendaraan-379,508.78922088765194,electronic,512.7892208876519,0.0
Kendaraan-380,511.14418999547274,electronic,515.1441899954727,0.0
